recommendationid,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,deck_playtime_at_review,last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,developer_response,timestamp_dev_responded,primarily_steam_deck
160594298,76561198115331819,0,581,180,0,180,,1710518414,russian,✅,1710518424,1710518424,True,0,0,0.439834028482437134,0,True,False,False,,,False
160591656,76561198025356939,0,2,576,0,79,,1736703004,french,"This is one of those game where the reviews are not about the game itself, but rather the unmet expectations of the previous game's player base. Does that mean the game is bad? Definitely not. Just started playing & devoured 2 mages. I am very pleased. In my book, this is a success. It's cheap, try it out, I'm sure you'll stick to it.

To the devs: keep up the good work! This game doesn't deserve the crappy reviews it got. If the name was different and people weren't expecting a sequel to Salt & Sanctuary, I'm sure the reviews would be very different. I hope it gets more positive feedback so that your work gets the recognition it deserves.",1710516061,1710516061,True,3,0,0.54025721549987793,0,True,False,False,,,False
160581466,76561199557313175,15,2,415,22,25,,1774969643,schinese,真差，与预期不符合,1710506703,1710506703,False,1,0,0.5,0,True,False,False,,,False
160497055,76561198234984868,539,34,764,0,764,,1710228973,schinese,"补个差评
初版二周目通关被气笑
年了，一看，，，
地图本身设计的相当优秀，所以只要把：
玩家穿重甲被怪当皮球打
怪物逆天数值
悬崖边怪物抱摔抓取（逆天抓取判定）
逆天绿条
地图内不能传送
逆天不死蠕虫
野生法师无法追踪
极少的消耗品补充
高攻击欲望，快出手速度，低出手间隔
卡在一个招式循环的低能AI（尤其是无休尊者和隐蔽法师）
篝火不提供升级加点功能
高血压粪招
高血压飞行斗篷
书法僵直钩不中
被场景挡住的陷阱
等等粪点改了就能好很多

而他真的改了。

如今的体验真的好起来了，第一张和第二张图畅游，数值在第三章有苗头，第四章雪山才开始崩，但相比原先的秒杀级已经优化太多太多了
机械法的手雷伤害还很高，但没有初版逆天
雪山的龙，肉眼可见的变弱了
雷电法和火法不会再直接秒人了
风法的拍皮球还在，容易击飞，但跌落伤害没那么高了。
现在大部分法师的数值不再逆天了，第一个boss耳项链直接成脑瘫了，角色成长曲线平稳多了，绿条回的也快了，消耗品也没缺过。
再开新档直至通关，到圣树之心那才不小心摔死一次。地图里也分了大节点传送，虽然没有升级加点，但是坐火法师进度保留，野生法师追几次后也有追踪（虽然不能一开始就追），经过诸多改动后，我找到了点盐1开荒的感觉，快乐起来了。
但是
DLC
你做的是什么？
当我打完四象的时候，我残存的记忆又浮现在眼前
当我打完DLC最终boss后，22年吃屎的记忆彻底重回我的脑海
本来所谓好了伤疤忘了疼，想给个好评
结果小怪逆天抓取，我搁天上都能让我下来比划比划，大刀冲刺攻击根本不敢冲，只要出抓取动作就有判定，连着抓，抓到快放开键盘等死了。
怪物逆天追击，大老远跳过来，跳boss房里和你妈四象共舞，尤其是冲刺，逢冲，中必倒
地图里逆天激光，其实都可以，怪冲刺攻击冲到我就倒，几只怪一起攻击一起冲，冲就倒，数值也高，心态也搞，♥♥，你设计的是你🐎
蓝黄球那个怪更是重量级，攻击带击退击倒，高追踪高频率，怪还多，几个怪塞起来出手机会一点也没有，我甚至可以预测到两秒以后的死亡😄
开个门隔墙还有仇恨给我秒了
又开始逆天数值逆天判定逆天怪物设计
就四象这boss，你觉得你设计的很幽默？
整个DLC打完，我又回想起开荒时，被当皮球踢，重甲被秒杀，逆天抓取抱摔，满图找法师，被怪堆秒，被闪电秒，被火焰秒，被旋风连，被水球连，被镰刀秒，被手雷秒，被陷阱秒，被无休尊者复读砸地气笑，被隐蔽法无限剑气气笑，被满图炫光气笑，被龙喷火打剩一丝，被土法秒，被小怪各种传球，被弱诱导法术秒，被不死蠕虫随机喷火复读气笑，我没办法，我真的没办法，滚也是死不滚也是死，就卡在那里了。二周目通关后开新档，开修改把绿点满后发现战斗还是一样缺绿，每当回想起这些，我就知道：

哈哈，我的牢房马拉松又回来啦😄

朋友问我为什么骂的如此难听，因为我是盐5😎
盐1的天火教，我没意见，对我来说比较好跳，化圣山丘我也初见一次过了。
但设计几种藏在地里被挡住的陷阱
一种时间恰好的召唤平台
几个傻逼一样的旋转拍皮球大锤，时间要求苛刻，有个图法师还在上下跑，你真觉得有趣？
就盐1我可以裸装通关，穿着牛魔亵渎王冠和铁匠手拿镰刀恩刮13周目，全boss无邪道速通打进57分
因为怪物的招式大多一板一眼，追踪不高，绝大多数情况可以应对，难度较高的第三羔羊出招最固定，抬手就知道它要放什么屁接什么屎，大湖巫女初版高周目可以在地面避免她出追踪法术，无名能用小锤连死
而在四象，无休尊者，隐蔽法师，电法师，火法师，风法师，骑士法师，机械法师，水法师，不死蠕虫，书法师等能给我气笑的怪物设计下
当我初版二周目被怪一道铜丝的时候，我真要飞起来啦😄
我要不补这个差评，那我初版这股吃屎感上哪发泄啊😡
我真觉得盐2比起盐1差太多了，你和盐1比，你俩简直是兽娘动物园1和2的差别。
可谁能想到呢，从那时候起，我吃了FFO多周目的数值，卧龙初版白金+二周目，老头环初版的垃圾优化+雪山数值十天不到也白了金
原子之心也全解谜
匹诺曹也初版
堕落之主初版+二周目，当我顶着火山城堡的9帧游玩时，我还能回想起那个下午，那个我开始吃屎的下午，那个提高我吃屎阈值的下午，有位盐5如此骂到：
“♥♥♥，你不配叫盐
这游戏应该叫霾与献祭，叫什么盐，叫你妈盐
你回家给你🐎除冰吧，游戏就叫🐎与献祭，副标题叫献祭你🐎。”

答应我， 下一部作品，别让我在初版做赛博老八了好吗

Ps：没吃魔戒：咕噜",1710401797,1710401797,False,91,32,0.883375227451324463,0,True,False,False,,,False
160496131,76561199036668264,69,2,471,0,471,,1710400161,schinese,屎，跟一代水平差多了，云一下就行了买了必后悔,1710400220,1710400220,False,1,0,0.5,0,True,False,False,,,False
160433499,76561199006174550,0,11,1753,0,287,,1751789830,latam,"Uno de los mejores juegos 2D que existen
Que puedo decir es lo que todo el mundo dice un Dark Souls en 2D pero con ciertas mecánicas chidas la verdad",1710311661,1710311661,True,0,1,0.5,0,True,False,False,,,False
160378261,76561199042361985,133,7,4205,0,1828,,1766236919,schinese,"因为喜欢盐1才入的，游戏本体其实只能给3星，虽然2的手感和机制对比1做到了部分优化，但是却缺少了一点1的怪怪的韵味。
游戏能给4星理由还是因为剧情，不论是盐1还是盐2的剧情我都是相当喜欢的。
1有一种黑暗历史的厚重感，2则有一种宗教亵渎的猎奇感，整体故事的基调都是偏黑且比较绝望的，都是十分有趣娓娓道来的沉重的故事。
另外盐2的联机算是一个加分项吧，给了这个游戏多一点的有趣，但是部分法师狩猎还是过于折磨(比如最后一关的两座塔)。
——来自小黑盒用户玩家44645485的评价",1710236634,1710236634,True,0,0,0.5,0,True,False,False,,,False
160365343,76561198123266271,147,2,5154,0,1797,,1738031067,english,"I've played this for a while now, and while yes, it's not really a Salt and Sanctuary 2, it still is fun in its own right.

So hear me out for a bit.
Salt and Sanctuary is among my top 5 favourite games, Sacrifice? not quite, but it is a game that I enjoy and would see myself playing with other equipment sets, as I did with Sanctuary.
So yeah, I'd agree that this didn't need to be directly linked to Sanctuary, as it probably made people think that it would be the same gameplay wise, which it isn't. At it's core it is a Soulslike yeah, but the inventory and Monter Hunter elements are what make it different, instead of a single fully connected world that you explore, you have a hub area, from which you can go to 5 (At least as far as I've seen, haven't beaten the game yet, but I'm close) Areas, which I'd say are love or hate, I'm fond of them.

So here I'll list things that were in Sanctuary but won't be here
- Sanctuaries as a whole, NPCs are found in areas and only then do they come to the main hub
- Since there are no Sanctuaries, there are no Creeds or Religions.
- AIR DASH (smh on this one)
- Salt Charged enemies after you die to them
- Weapon Transmutation
- Standard Parry ( Changed for a ""block just as you're being hit"" way less op imo)
- And other stuff I can't recall atm

Now, stuff that Sacrifice introduces (That you might consider good)
- Actual Online (Co-op, Invasions, Temporal Help, PVP stuff, lots of ways to go about it)
- Greater inventory slots, and 2 new equipment slots for a necklace and knife
- Better (in my opinion) Ranged Weapon System ( Ranged weapons use their own slots, and are not shot until you press the attack button, also more variety on the kinds of weapons)
- Major Focus on Elemental Damages
- Running (If you run outside of combat it doesn't consume stamina, this small detail is so delightful, because I've never seen it before)
- Option of setting a checkpoint without resetting the enemies
- Storage for items


In conclusion, is Sacrifice a bad game? No, I don't think so.
Does it pale in comparison to Sanctuary? Yes, the tones feel completely different, and Sanctuary made more of an impact.
But as stated before, the gameplay differs quite a bit from Sanctuary, so within its own right, it is a fun a cool game.


All things said though, I do want a Sanctuary 2, hope the folks at Ska Studios don't forget about the old ways, if they want to make another one of these, that's fine by me, but just, also keep the Dishwasher/Sanctuary like Games please.",1710211495,1710211495,True,2,0,0.538461565971374512,0,True,False,False,,,False
160357825,76561198273413002,184,82,1400,0,1400,,1710199944,english,"TL:DR Try it at least on discount
I kept hearing terrible stuff about this game and how bad it was but really, it did feel like a worthy sequel.
Biggest pros:
-Difficulty is just right, hard but rewarding
-Enemy variety was awesome
-NPC story arcs were cool and I did feel like I almost had teammate (I played solo, didn't touch multiplayer)
-Cool boss fights and boss designs

Biggest cons:
-The mages regenerated way too much health before you battled them for real
-Some of the mechanics surrounding weapons were a little confusing
-Every level was a bit too small for my liking, the maps were not as immersive as the first game
-The player character looks less cool than in Sanctuary, they were way cuter in the first game

It was a little longer and quite challenging but the biggest issue in the game is the regeneration the mages possess. All these negative reviews confuse me, the game is great!",1710200349,1710200349,True,0,0,0.5,0,True,False,False,,,False
160336063,76561198112220398,225,14,3417,0,367,,1715516463,schinese,盐神，启动！,1710173393,1710173393,True,0,0,0.47826087474822998,0,True,False,False,,,False
160317024,76561198889179050,220,43,1581,0,1568,,1711500033,schinese,法师boss过于鬼畜，赢了纯靠运气，不推荐,1710145946,1710145946,False,1,0,0.5,0,True,False,False,,,False
160281945,76561198057879508,0,23,1912,0,1715,,1750675875,english,"Well made game in same universe as the first one. Lore is even darker, combat is evolved comparing to the first game and become more versatile. Dex builds now not only viable but even enjoyable. Magic playthrough, even though I haven't finished one yet, also seems promising. 

The game world feels larger than a first game, however, it's split into several big areas so you can't get from one to another not visiting hub zone. 

Boss fights are more or less on the same level, however, the hunt mechanics and the fact that you may face several bosses at once brought a lot of fun and replayability even w\o NG+ that is also presented in this game. 

I have had my share of fun for the last few days (24-25h of playtime) and will gladly recommend this game.

It's a shame this diamond was hidden for so long in a [strike]garbage pile[/strike] Epic games store.",1710095786,1710095786,True,3,0,0.513984262943267822,0,True,False,False,,,False
160268411,76561198423097698,0,50,1138,0,1138,,1710082982,koreana,"1. 훔쳐온 시스템들은 서로 삐걱임
2. 플랫포머 요소가 크면서 조작감이 구림
3. 액션은 단조롭고, 무기스킬은 그저 보스의 투사체를 Ctrl C V
4. 무의미한 숏컷과 동선낭비가 심함. 맵 디자인에 대해 깊게 생각하지 않음 
5. 장르를 감안하고서도 불쾌함과 피로감이 과함
 
다음작품은 구매하지 않겠습니다.",1710083536,1710083536,False,0,0,0.5,0,True,False,False,,,False
160268309,76561198314668071,301,4,741,0,741,,1710082962,koreana,"몬스터헌터, 다크소울, 할로우나이트를 섞은 게임인데, 게임에서 똥내가 오지게 난다. 
1. 맵을 탐험하다, 보스 소환처가 보이면 보스를 소환하고 이미 왔던곳을 한번 쑥 훑어봐야 된다는 점이 정말 개같다. 그러면서 지도 기능은 제공하지도 않고, 지점 간 텔레포트 기능도 제공하지 않는다. 
2. 보스는 매번 일정 체력이 까지면 도망치는데, 이러한 전투가 한두번이여 재밌지, 온맵을 뒤지고다니는 이러한 행위는 10번을 넘게 반복하면 피곤하기만 하다. 
3. 온 맵에 걸쳐나오는 다양한 종류의 함정들은 사람의 내재된 분노를 일으키곤 한다. 또한 맵의 특정 포인트는 존재 의의를 모르겠는 곳이 많다
4. 대부분의 보스들의 패턴이 투사체 발사밖에 없어서 다소 아쉽다.
그점을 제외하고는 타임킬링용으로 그럭저럭 할만하다.",1710083461,1710083461,False,0,0,0.5,0,True,False,False,,,False
151034991,76561198419635467,0,13,891,0,881,,1710081722,english,8/10,1700664636,1710026421,True,0,0,0.47826087474822998,0,True,False,False,,,False
160187106,76561198353707664,0,13,1450,0,1450,,1709993536,english,"Overall, a good game. Fighting feels smoother than ""sanctuary"", and multiple play style to choose from.
Most of the issues have already been discussed by the top reviews. The issues that pressed me is: (1) Lack of map for a big area (the town is hard to navigate at the start, more so for its regions), (2) Enemies on ledges, too many of them made it infuriating than challenging (specially when I'm swinging from hooks and can't grab/land on platforms due to their hitbox) and (3) Boss, the abundance of mage bosses makes it seem that their just mobs and of course, the tedious boss chasing sequence.",1709995333,1709995333,True,3,0,0.532141149044036865,0,True,False,False,,,False
160170249,76561197995340076,310,3,3590,0,394,,1711988399,russian,После 2.0 стало играбельно,1709977891,1709977891,True,7,0,0.604609549045562744,0,True,False,False,,,False
160165982,76561199088981333,83,7,730,0,273,,1722878357,polish,Just another good salt game,1709972295,1709972295,True,1,0,0.5,0,False,False,False,,,False
160163691,76561198071633447,587,50,898,0,510,,1723368057,english,"Not been playing too long but I was a big fan of the first game. Although this game is indeed quite a bit different from the first game I still find it really enjoyable. The fun combat and Metroidvania style platforming are back and the animations look and feel much improved upon from the first game. 

The game is similar to the first game in many ways but also much different. Its still a souls like but now there are boss enemies that you have to chase around the map while they spawn enemies around them until you reach a certain point and they stand their ground and fight you and you kill them. I may be in the minority but I honestly have really been enjoying this. Its put a really interesting twist on the side scrolling souls like formula that they really nailed in Sanctuary. 

Personally been having a ton of fun and I recommend it if you like the idea of chasing the boss around and collecting materials from their minions they spawn to make gear and weapons.  I found it really awesome. Been playing some on Co op too and the Co op is really great. 

Got it 35% off during the sale and don't regret it at all. I understand why the reviews are more mixed considering how different the game is from the first one, but at least for me, all the important bits were still there (i.e. gaining souls to level, fun builds and weapons/spells etc..) plus a new twist with the Monster Hunter style boss fights with the mages. 

TL:DR: In my opinion, been a really great game so far. Different then the first for sure but still similar on a fundamental level with some Monster Hunter boss chase elements thrown in. Would definitely recommend though. Especially on sale. Had I bought it at full price it would have still been totally worth it. Thanks Ska Studios for another really fun game.",1709969161,1709969161,True,0,0,0.5,0,True,False,False,,,False
160161474,76561198144389255,0,20,1325,0,1325,,1709482838,turkish,"Bir 2D soulslike-metroidvania delisi olarak bu oyunu da kaçırmadım tabii ki ama her ne kadar oyunu iyi bulsam da ilk oyuna göre gözle görülür şekilde geriye gittiğini düşünüyorum. Öncelikle bosslar ilkine göre çok daha kolay (ya da ben daha tecrübeliyim) ayrıca boss hunt olayı getirmişler ki bossların peşlerinde oradan oraya koşturmak çok yorucu ve sıkıcı. Hiç akılda kalıcı değiller ve iyi itemler için onları grind etme fikri bir oyunun içine nasıl ederim sorusunun cevabı. Bu yüzden de basic itemlere full + basıp ilerleme fikri çok daha cazip geldi bu da neredeyse bütün oyunu aynı adamla oynamama yol açtı. Oyun kötü dizaynı ile beni buna itti. İlk oyuna göre bu oyunu sıradanlaştıran bir diğer husus da parçalı dünya. İlk oyun tek bir açık dünyaydı, haritasızdı, uçsuz bucaksızdı, keşif hissi çok güçlüydü. Aynı zamanda çok korkutucuydu. Bu oyun ise bir kaç farklı bölgeye bölünmüş ve ana base'den oralara ışınlanıp sonuna ulaşıp yeni harita parçasını bulup dönmemizi istiyor. Tekrar geri dönüp bakmak için hiçbir sebebimiz yok. Tüm bölgeleri toplasan ilk oyunun yarısı yapar mı emin değilim. Bunları hepsi birleşince ilk oyundaki heyecanın öldüğünü düşünüyorum. Türü sevene eğlenceli vakit geçirtir ama özel bir yanı yok. Chill takılmak istiyorsanız bunu, terlemek istiyorsanız Salt and Sanctuary'i oynayın",1709965956,1709965956,True,1,0,0.52173912525177002,0,True,False,False,,,False
160155212,76561198000509457,1336,93,1761,0,977,,1711314080,english,"Very good game, great with a friend.

Please Mr. Developer, do not be dissuaded or discouraged.",1709957503,1709957503,True,16,0,0.608594715595245361,0,False,False,False,,,False
160155168,76561198013137933,0,44,1535,0,763,,1711313855,english,"It's probably impossible as a solo player, but with two it's a romp and I love it.",1709957445,1709957445,True,0,0,0.5,0,True,False,False,,,False
160139211,76561198063861163,444,139,320,0,320,,1709938314,english,Fun 2d Souls like,1709938390,1709938390,True,0,0,0.5,0,True,False,False,,,False
160120010,76561198815590903,112,9,947,0,359,,1710344591,koreana,"재미네요. 아주 재미나서 한판에 5 시간 할 정도로 재미습니다. 단점이 있다면
미니맵 없음
죽은 곳 표시 없음
잡은 마법사 보스 랜덤 소환

장점
변태적은 맵(매트로 배니아에 충실)
쏘울류 시스템
초보자도 할 수 있는 스킬 트리
(예를 들면 전사라면 뱅가드&중 갑옷인데 뱅가드 스킬 트리는 진짜 뱅가드 처럼생김(방패과 검 모양)",1709920694,1709920694,True,0,0,0.5,0,True,False,False,,,False
160104793,76561198159169251,0,11,5427,0,5198,,1712232433,schinese,"希望武器派生攻击多一些
代入感没1强  

",1709906924,1709906924,True,0,0,0.5,0,True,False,False,,,False
160096554,76561198027443197,98,8,1781,0,730,,1755625259,french,un castelvania avec du darksoul a 2 ou solo c'est du bonheur,1709897637,1709897637,True,1,0,0.523809552192687988,0,True,False,False,,,False
160096505,76561199335049199,0,11,87,0,87,,1709897195,schinese,天哪，怎么会变成这样，看出来是想缝合很多游戏，但是没设计好，太可惜了,1709897573,1709897573,False,0,0,0.5,0,True,False,False,,,False
160041823,76561198027050667,479,18,771,0,182,,1769894559,russian,"Яркий пример, как не надо делать..
Очень не очень, по сравнению с первой частью
",1709824412,1709824412,False,1,0,0.5,0,True,False,False,,,False
160005745,76561198060717091,0,16,1225,0,387,,1709898997,english,10/10,1709773013,1709773013,True,2,0,0.519230782985687256,0,True,False,False,,,False
159927122,76561199446682543,0,36,21,0,21,,1709669260,spanish,"el juego es muy bueno y dificil la verdad,me encanta el arte que tiene es hermoso,la jugabilidad es muy buena,los boses complicados pero pasables.estuve es perando a que el juego este en oferta para comprarlo y volver ajugar esta hobra maestra,el problema es que yo me lo pase en consola y al estar acostumbrado a jugar con mando el juego se me hace muy incomodo en teclado,ni siquiera configurando las teclas a mi gusto puedo pasar el primer jefe y no, no soy malo el problema que como estoy a costumbrado a jugar con mando pierdo casi siempre y como no tengo mando de la xbox,no puedo jugarlo como ami me gustaria,pero bueno quitando la historia que dije (que nadie me pregunto,pero me vale verga,es mi p.u.t.o comentario)el juego es muy divertido y dificil,te lo recomiendo si buscas un dark souls 2d,encima tiene unos jefes muy parecidos al del dark souls,si dije parecidos en plurar porque son 2,asi que capas y se agan una idea.bueno te lo recomiendo y  aun mas sitenes mando.",1709669831,1709669831,True,0,0,0.5,0,True,False,False,,,False
159891797,76561198042255112,0,23,1235,0,700,,1719119107,schinese,还可以。,1709626943,1709626943,True,0,0,0.5,0,True,False,False,,,False
159888234,76561198089002508,263,53,20,0,20,,1709619263,english,Got to the first town and had no idea what to do. All doors locked and no place to go. I could not reach the shiny things so I gave up. The preview made it look cool but when I got into the game I was board right away. Did not feel like a side scroller hack and slash at all. More of a flash game on Newgrounds. Looks like it was made with puppet rigging. Just not my Jam.,1709620082,1709620082,False,0,0,0.342526704072952271,0,True,False,False,,,False
157258899,76561198031441270,0,48,4115,0,2158,,1721745452,english,"Lots of people put this sequel down and they'll say its not because its different from the first one...but I'm sure thats what it is BECAUSE I too didn't like it at first when I bought it on EPIC and basically never played it until I saw it hit steam. Loving to play 2D metroidvanias while on stationary bike, I bought it again so I could try it out during my routines. And once I gave it a chance I fell in love with it just like the first game. Maybe better! because of the crafting elements and weapon upgrades. I just don't get the hate, once you get a feel for the aspects that are different its Salt & Sanctuary all the way. but with a grappling hook! And easy 40 hrs which I'm nearing and am only about to reach the final area. 5/5 Love it! Worth buying on steam for deck if you already have it on epic IMO.

60 hours for 99% of everything, amazing game, better than the original except in the soundtrack. wasn't much of a score in this one while the first game popped! but man what an experience, top 25 favorite ""metroidvania"" and soulslike alike",1706709319,1709603126,True,4,0,0.516275763511657715,0,True,False,False,,,False
159857609,76561198042090131,0,6,1754,0,1718,,1709578210,english,"First and foremost, the game is fun. It scratches that same itch the first one did and adds the mage hunt mechanic on top. 
There is a lot of content and it's a blast when played on coop.",1709577026,1709577026,True,0,0,0.5,0,True,False,False,,,False
158360235,76561198856709135,0,28,1807,0,1042,,1709534054,schinese,一周目开完全怪图鉴通关了，想了想还是给个好评吧。这个好评很大程度，前作情怀加成。这一作只能说能玩，游戏打折40%才值得入，原价个人认为它不值这个价。游戏体量很大，但味如嚼蜡，很平淡，就像量大管饱的白米饭一样。前作多少记忆犹新的BOSS，微笑皇后，无名神，难言深渊，干尸圣三一，五六年过去了我还记得一清二楚。这作的怪，打完也就打完了，长啥样，记不住，没啥特色。长相最怪异的怪也就一个喧嚣塑像。动作简化的就平砍，翻滚，格挡都不怎么用。动作也像木偶人一样。还有那个比滑翔伞，是真的恶心。评价是无聊时的小品游戏，凑合玩玩吧，真心一般。,1707985454,1709534860,True,0,0,0.542546391487121582,0,True,False,False,,,False
159636426,76561198032415486,0,259,6537,0,2555,,1738425055,english,"The Epic Store exclusivity deal was a slap in the face. Don't do that again, Ska Studios.

With that out of the way, the game is good. Great, even. More than a worthy sequel to Salt & Sanctuary.

There's your metroidvania-style exploration, tool acquisition opening up more exploration, non-linear progression with some backtracking and such. A lot of platforming. Done well, some good challenges and overall interestingly designed areas to traverse, but with that said: Prepare for bullcrap. Some of it optional, much of it not. You will, in all likelihood, be knocked off of high places more than once, which often kills you outright and can potentially cost you a lot of salt (experience) and silver (semi-useless currency), though if it should happen, in fairness, you can always get more of both later if you need it. Salt can be recovered from where you died, unless you die again; silver, you lose half of what you were carrying... so spend it ASAP, after you unlock some merchants, and don't worry about it until then.

There's also your 2D-ified soulsy combat, with blocking, timely block-parries, parry counter-crits (underwhelming in this game, to be honest, and they don't work at all on a lot of enemies) and a lot of rolling away from devastating blows, blasts and traps. Also you can hit things with your own weapon now and then, if you time it right. You die, learn, die, get better, and eventually you die less. Your character gets very incrementally stronger but the slope is as long as it is slow; along your journey, you can grow more than strong enough to beat down whatever you like.

Into this ties the gathering, crafting and upgrading. There are materials used for healing potion charges and ranged weapon ammunition replenishment, kind of monster hunter vibes there. Also you track down bizarre, towering mages, fight them and absorb their essence, while also collecting some crafting and upgrade materials. Loads of different mages, which you chase down, fighting their minions as you go, until they make their final stand. There are non-mage boss battles, but most bosses in the game are mages; there's great variety among them, though, and each brings its own attack patterns and minion types. From mage and minion materials, you craft weapons, armor, accessories... all kinds of neat things that grant a variety of protection types, attribute boosts, special and active abilities. Example: A fiery Highblade (katana) can, with the appropriate character ability learned, ignite its blade in order to apply burning damage over time as it strikes. Combine that with a ring of fast stamina recovery and an amulet of fast climbing, and you begin to see the possibilities.

All in all, the game is a rich and rewarding experience - if you're prepared to go in with the necessary zen mentality of accepting death as part of the cycle of learning and all that.
Highly recommended for fans of the original, or anyone wanting to try a fun, oddball mix of Dark Souls, Monster Hunter and Castlevania spanning several vast, darkly beautiful realms.",1709327316,1709327316,True,10,0,0.571440815925598145,0,True,False,False,,,False
159183547,76561198118119182,0,177,3845,0,3845,,1708805063,spanish,"bueno en mi caso al igual que muchos me 
gusto mas el primero que este creo que esta 2 parte
se les fue de tema el nivel es una locura sin ser los primeros
bosses el resto te pega 1 o 2 toques y adios,,,,llegue a estar 3
dias con un caballero meta wipe que wipe no se le podia vencer
una locura el nivel y la segunda fase peor se fueron de tema....

por otro lado lo de de tener que andar cazando magos
para poder abrir las puertas rojas me parecio aburrido y no solo
eso cuando estas cazando al mago se encuantra con otro mago
y se ponen a pelear entre ellos osea te quedas esperando,,mirando
porque si te metes entre los dos fuiste...

luego no tener un mapa es algo que te va a quemar la cabeza mal
cuando conseguis un poder que necesitas decis paaaa donde esta
eso que antes no podia ir ¿?¿?¿ osea tener que recorrer todo el mapa que de paso
son enormes para poder encontrar donde tenias que ir.....

si venis de otros metroidvanias como holow knight--grime entre otros
este vas a notarlo jodido y quemador de cabeza....

te lo recomiendo si en oferta y ya te avise vas a sufrir......",1708807801,1708807801,True,0,0,0.5,0,True,False,False,,,False
159146463,76561198112345201,753,42,925,0,586,,1739291185,russian,"Shadow Wizard Money Gang
Shadow Wizard Money Gang
Shadow Wizard Money Gang
Shadow Wizard Money Gang
Shadow Wizard Money Gang
Shadow Wizard Money Gang",1708779630,1708779630,True,2,2,0.498218834400177002,0,False,False,False,,,False
158916069,76561197978490298,664,82,1561,0,73,,1709162109,english,"Played this game by other means while it was stuck on Epic, promised myself I'd buy it when it finally came to Steam.

Definitely a ""not for everyone"" kind of game, and I can't even really say ""If you liked Salt and Sanctuary, you'll definitely like this.""

It's kind of everything thrown into a blender. You have Souls-like combat shoved into 2D, Metroidvania style movement upgrades and progression locks to eventually go more places, and you grind out ""bosses"" to craft equipment to help you to better grind out more bosses for more equipment.

You'll either love it or hate it, but I'd say it's worth at least giving a try. You should have a good idea if it's for you before the 2 hour window runs out.",1708545082,1708545082,True,6,1,0.539708197116851807,0,True,False,False,,,False
158828828,76561199081832796,0,17,1156,0,553,,1711742086,english,monster hunter + souls,1708457822,1708457822,True,5,0,0.484018534421920776,0,True,False,False,,,False
158726616,76561198353196946,0,21,2362,0,260,,1760831783,english,A unique metrovania were life breaths in a dead world.,1708358561,1708358561,True,0,0,0.473061740398406982,0,True,False,False,,,False
158678200,76561197997039127,0,5,8,0,8,,1707447783,english,"I unfortunately had to refund this game. I am sure its quite fun though. My issue was that I only own a ps4 controller. This worked fine for Salt and Sanctuary, but for some reason there seems to be a distinct backwards step in support. Seems it Sacrifice only works with an xbox controller @.@ Even using my trick of using big picture mode did not help. I don't really feel like spending upwards of $60 on a controller just to play a game that seems to have very mixed reviews.",1708302122,1708302122,False,5,5,0.449728518724441528,0,True,False,False,,,False
158617669,76561199089747960,189,24,3086,0,2688,,1708541615,japanese,"前作はソウル系
今作はモンハンって感じ
前作のが自分は好きだけど、マルチ等進化は感じるし、これはこれで面白いが、
前作の正統進化を期待してやるとちょっとがっかりするかも",1708256121,1708256187,True,6,0,0.566328585147857666,0,True,False,False,,,False
154001503,76561198904111927,0,1,10820,0,503,,1768793855,english,"Salt and Sacrifice is an ambitious expansion on the style and gameplay of Salt and Sanctuary, and the developers handled it well! The formula feels new and innovative without losing the core gameplay that I loved so much in the first game, and with the recent balance update, the difficulty feels fair. The boss fights are hectic, with a real sense of spectacle, and their craftable weapons feel powerful. The level design is a little too sprawling for my tastes, with the main “worlds” not connected, but it doesn’t detract from the overall experience. Fun game! I would recommend playing it on couch co-op for maximum chaos.

UPDATE: I finished the game. Twice. And I LOVED IT. Everything feels really good, from the combat to the exploration (I think there are still some secrets in the DLC I haven't found yet) to the progression, and I actually enjoy the PvP. In a soulslike game! The chaotic 6-player multiplayer is one of the reasons I'm still playing this game, even after finishing it and trying a lot of the weapons and builds. Bang-up job with the game, Ska, and you have my utmost respect for sticking with it and fixing all the fixable mechanical problems people were complaining about. I look forward to whatever you decide to make next!",1703085834,1708098287,True,1,0,0.523809552192687988,0,False,False,False,,,False
158402120,76561198277130371,0,48,54,0,54,,1707875661,english,Fun side scrolling mix of dark souls and a bit of grind from something like Monster Hunter. While it wasn't as well received as it's previous version (that being Salt and Sanctuary) I personally love this game. While yes it doesn't have as much souls like charm as the last did Salt and Sacrifice is a nice take on a mix of resource gathering and combat which I find fun to play with friends and offline. Imo it doesnt deserve all the hate it got and is a pretty well made game. If you like a lesser Monster hunter esque grind and fighting bosses and gathering boss materials for tools then give this a try also very fun with friends,1708032716,1708032716,True,0,0,0.496551722288131714,0,True,False,False,,,False
158346359,76561198371080098,0,12,3145,0,1565,,1741629087,english,good,1707965910,1707965910,True,0,0,0.496551722288131714,0,True,False,False,,,False
158226235,76561199083898229,163,5,1853,0,1853,,1707828150,schinese,有朋友就好玩，单人就是坐牢,1707828346,1707828346,True,0,0,0.5,0,True,False,False,,,False
