recommendationid,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,deck_playtime_at_review,last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,developer_response,timestamp_dev_responded,primarily_steam_deck
188429681,76561198002677679,3467,10,2356,0,1133,,1740537859,english,"Not sure what everyone’s problem is, I’m loving it. Grindy. Yup. But I love the combat. Wish more people played so I could coop more.",1740162217,1740162217,True,3,1,0.537190079689025879,0,True,False,False,,,False
188265046,76561198188166279,0,26,1381,0,1177,,1740195739,schinese,"我很少评游戏~我很懒~我能开着加速器上来评论不是特别好的就是特别使的
这是坨辣鸡~如果说第一代还算抄的像样，二代就是一坨答辩~估计是一代没太出圈二代做来报复玩家的
操作手感使一样~不流畅感觉有延迟，跳跳乐手感更使~怪已经开始丧心病狂的设置了
完全不管平衡了~类魂最大的问题就是怪的布置~场景和怪位置的摆放要合理，目的不是让人完全过不去
而是一点点艰难前进的成就感~而不是让你把玩家当乒乓球~玩空中接力的~溺水城难度陡然上升，那些刺客攻击能连上，而且我前面图都跑了几遍，打了好几个野生魔法师了，到了溺水城依旧感觉寸步难行
boss草药师隐藏血条就算了~攻高速快~基本不停~除非你拿高伤武器（高伤也没用没间隙出手）~不然会累死~也就是说这游戏看似武器多~实际能用的那几个~那么你费那劲做那么多武器线有屁用？不如调你你那关卡平衡，根本一步都不能错~完全没体验~感觉明显的恶意恶心感~必须差评
玩了八个小时，系统让我再次评价~我又开着加速器上来了~是的~就是这么垃圾
让人必须上来骂制作组~敌方无论拿什么武器永远比你快~大锤大剑抡的快~刺剑长枪攻击高
而且连击招数多持续久~你拿大剑能让怪抡的出不了手~拿敏捷武器给怪刮痧~可以说根本没有平衡
怕是制作组根本就没自己试玩过~估计是一代团队集体跳槽~二代是公司老板一个人手搓的
完全不推荐~买一代玩玩得了~捆绑也不要买二代~省下的钱买个面包吃了还赚个开心
这个到手就是恶心~不要买~不要买~不要买！",1739967870,1740142234,False,0,0,0.473145782947540283,0,True,False,False,,,False
188394463,76561198322885501,0,3,3157,0,2954,,1740176978,polish,"Comming from a Salt and Sanctuary I did have, as many folk, some initial reservations and the game felt kinda off to me - but after few hours I got into the groove of things and started to appreciate it more and more. Many critiques I've heard about it are simply no longer applicable due to many QoL and mechanics improvements that came along with the patches. True, it is a  bit different than Sanctuary but I guess that's why this is not calles Salt and Sanctuary 2 - I think it's fair and I appreciate mixing up the formula. While not a straightforward improvement (more a latteral move) on the first game - it offers so many more interesting weapons and mechanics that I find myself drawn to it a bit more. Oh, and it looks much prettier too.
Give it a shot, those Mixed reviews on Steam don't tell the whole story!",1740127068,1740127068,True,1,0,0.523809552192687988,0,True,False,False,,,False
185827206,76561198021600718,0,9,4373,215,4079,,1774801654,english,"Very good game, BUT....   Keep in mind the people who made it tried some new ♥♥♥♥, and honestly the verticality and juggling make it more frustrating than anything else......


 So yeah i recommend it BUT in my book the new stuff ♥♥♥♥♥♥ the game a bit yeah kinda.........



 Man that beer is great!",1737169161,1740089605,True,4,0,0.533419013023376465,0,True,False,False,,,False
188348486,76561198014189189,0,1,2333,0,2333,,1740069174,french,Très très sympa,1740069589,1740069589,True,0,0,0.5,0,True,False,False,,,False
188346452,76561198081788712,0,15,909,0,909,909.0,1740032444,english,I got frustrated with the game,1740067755,1740067755,False,1,0,0.485106378793716431,0,True,False,False,,,True
188305461,76561198097594052,0,2,5024,0,4199,,1745856467,ukrainian,"Якщо стоїть вибір між Сілька і Прихисток чи Сілька і Пожертва - радив би грати в перше.
Перша частина на голову краща за другу.

З іншого боку, якщо ви любите полювати на одних і тих самих босів знов і знов - ця вам сподобається більше.

В першій частині ви граєте в дурк сулс, в другій - в монстер хантер",1740011720,1740011720,True,0,0,0.476190477609634399,0,True,False,False,,,False
188300045,76561198011870653,260,72,108,0,108,,1740000700,english,"5/10, I did finish the game despite the time steam says I put in, around ~20h. I honestly can't tell if it's better than the first one, maybe I just had a functional build this time? problem was the game had no difficulty to speak of when you just played melee, past the first nameless water boss nothing ever really posed a threat, and I feel this is the fault of the combat design in the game. there really isn't much space for skill expression in a normal playthrough for a normal player. all in all I think salt 1/2 both fail to properly implement ideas from dark souls. the only thing I'll give them is the overall theme and atmosphere, which is pretty good. ultimately salt and sacrifice is a serviceable game and stops short of being anything more than that.",1740004763,1740004763,False,0,1,0.5,0,True,False,False,,,False
188293848,76561198282765223,0,14,4245,0,4245,,1739996925,russian,"Отличный, стильный souls like. Оригинальная стилистика и рисовка с потрясающей атмосферой. Есть нормально реализованный сетевой кооп. Багов практически не было, сетевых проблем тоже не наблюдалось. Игровой процесс увлекательный, охота на магов круто реализована. Нытья в комментариях не понимаю. Игра суперская, любителям коопного souls like строго рекомендуется.",1739997621,1739997621,True,0,0,0.479452043771743774,0,True,False,False,,,False
188290872,76561198208291068,0,13,1057,0,1057,,1739318407,brazilian,muito bom,1739994422,1739994422,True,0,0,0.5,0,True,False,False,,,False
188262243,76561199592640985,44,3,792,0,609,,1752749818,schinese,好玩,1739964160,1739964160,True,0,0,0.5,0,True,False,False,,,False
188251717,76561198093468280,0,80,1474,0,469,,1740277560,english,"Salt and Sanctuary = 2d Dark Souls 
Salt and Sacrifice = 2d Monster Hunter",1739949153,1739949153,True,2,0,0.523809552192687988,0,False,False,False,,,False
187920649,76561197990045922,72,2,3812,0,1601,,1772340162,english," If its predecessor Salt & Sanctuary is like 2D Dark Souls, then Sacrifice is a little bit of Dark Souls mixed with Monster Hunter and Diablo due to the fact that online is largely the focus (something Sanctuary did not have at all). While the first game is more slow paced and story oriented, Sacrifice throws you right into the action and gives you many different ways to level. Getting to the end really isn't the goal here. You can level up through completing the story and going on nameless mage hunts, Daily hunts, and 6 different covenants. Multiplayer can be ignored entirely, but it will be a much slower grind because entering another player's world can easily climb you 10-20 levels in one session. If you don't like PvP there are a couple of PvE modes that are super fun. I highly recommend if you're looking for a fun and exciting action oriented version of Sanctuary.",1739575963,1739911645,True,1,0,0.5,0,True,False,False,,,False
188157728,76561198823261655,302,50,1392,0,523,,1742831541,brazilian,"Bão, da pra jogar com até 3 negos
",1739837411,1739837411,True,2,0,0.541666686534881592,0,True,False,False,,,False
188154042,76561198346745486,122,50,2967,0,2967,,1739832548,english,This ♥♥♥♥ rulez! Definitely worth every penny and second spent.,1739832645,1739832645,True,1,0,0.5,0,True,False,False,,,False
188148297,76561199210909095,402,33,1615,0,1615,,1739804276,english,"After 100%ing Salt and Sanctuary and this I can say that I like this one more then the first one, mainly because I love the mix of monster hunter and souls-like gameplay, It makes this game feel more original then just being the same game again but still feels close enough to not be a dark souls 2 moment. Also this game has big swords... I like big swords",1739826369,1739826369,True,1,0,0.5,0,True,False,False,,,False
188146320,76561198307759105,79,10,1978,1,513,,1774752364,english,"I love this game so much, but now my back ♥♥♥♥♥♥♥ hurts because I've been sitting here playing for 3-4 hour periods at least twice a day. I highly recommend!",1739824403,1739824403,True,1,0,0.5,2,True,False,False,,,False
188143601,76561199802066394,0,6,2297,0,316,,1741551268,russian,"игра не лучше первой части но, очень затягивает. Советую",1739821683,1739821683,True,0,0,0.5,0,True,False,False,,,False
188129192,76561199002000795,274,21,991,0,991,,1739807923,schinese,有不带击飞效果的攻击吗？？？,1739807963,1739807963,False,2,0,0.547325074672698975,0,True,False,False,,,False
188116767,76561198981022632,237,20,332,0,332,,1739795238,schinese,"逆天不动堡垒
大体型boss卡身体就算了
超绝快慢刀
后面紧跟0帧起手衔接技
还有无限复读
希望作者妈死了的时候爸也会像这个衔接技一样迅速暴毙并且无限复读

以上是我打死不动堡垒之前的评论
以下是我通过之后的评论
狗屎篝火藏在矿洞里
打完boss稍微往前走两步莫名其妙打新boss
大退试图刷地图
结果不动堡垒要重新打
作者你妈死了
",1739794614,1739795362,False,0,0,0.5,0,True,False,False,,,False
188112599,76561198112406244,0,23,789,0,481,,1740050850,schinese,"攻击欲望不停的小怪，无限精力的小怪，疯狂压起身的小怪，挡在平台的老六小怪，接任务就复活的小怪。
找BOSS，追杀锁血的BOSS，被BOSS的BOSS小弟当篮球拍，回篝火再次找BOSS。
人家是取其精华，弃之糟粕。你是弃之精华，取其糟粕。
",1739788445,1739788445,False,0,0,0.5,0,True,False,False,,,False
188096423,76561199427289302,0,10,720,0,298,,1740286626,english,Very fun in Co-Op and nice art.,1739762610,1739762610,True,1,0,0.5,0,True,False,False,,,False
188094224,76561198027977303,0,40,410,0,410,,1739759468,english,"The platforming is absolutely obnoxious. The bosses have bad tells and barely telegraph, but it's enough to make it playable.. but randomly falling and dying because the platforming windows are unforgiving and tight is just not fun.",1739759533,1739759533,False,3,1,0.503218173980712891,0,True,False,False,,,False
188089464,76561198341349484,0,27,2473,0,331,,1742153112,english,"its 2D dark souls, one of my favorite souls likes",1739753245,1739753245,True,1,0,0.5,0,True,False,False,,,False
188082060,76561198201875346,0,16,1994,0,830,,1740283294,english,A great sequel to a great game.,1739744599,1739744599,True,0,0,0.5,0,True,False,False,,,False
188072733,76561199209749854,80,10,1004,0,330,,1757913420,spanish,"Este juego es lo mas parecido a dark souls, pero 2D",1739735777,1739735777,True,0,0,0.472440958023071289,0,True,False,False,,,False
188024674,76561198963476421,0,5,721,0,532,,1763799383,schinese,唱诗大厅？吔屎大厅！明明能一刀秒我为啥非要分几刀。真不如跟湖之女巫互秒。,1739691050,1739691050,False,1,0,0.510556638240814209,0,True,False,False,,,False
188009574,76561199473015207,55,4,7254,0,6767,,1769540339,english,"Everyone who's complaining about this game are butthurt that this isn't like Salt and Sanctuary. If you like 2d soulslikes or metroidvanias, you'll like this. If you like Monster Hunter, you'll like this. If you like both? This is THE game for you.",1739671234,1739671234,True,1,0,0.5,0,True,False,False,,,False
187995638,76561198170944013,0,503,8584,0,5641,,1739864925,russian,"Поиграв, могу сказать, что вторая часть реально сдаёт солевые позиции, по сравнению с первой, но всё равно как-то не столь значительно... Внимания заслуживает, особенно, если у вас есть друзья",1739656181,1739656181,True,9,1,0.653465330600738525,0,True,False,False,,,False
187983228,76561199101579348,0,31,2053,0,1474,,1739998990,russian,ы,1739645285,1739645285,True,0,1,0.5,0,True,False,False,,,False
187973934,76561198056174197,0,5,587,0,269,,1739988400,german,"Verstehe die schlechten Rezessionen zum größten Teil nicht.
Ein solider 2D souls like und meiner Meinung nach ein würdiger Nachfolger des erstklassige ersten Teils, mit wesentlich besseren Kampfsystem.
",1739637528,1739637528,True,0,0,0.5,0,True,False,False,,,False
187965420,76561198233486492,218,72,33,0,33,,1739630373,english,"Who in the developing team looked at the success of the first game and thought ""Lets completely change the formula, turn it into something totally different and pretend that its a sequel"" 

Garbage slop.",1739630438,1739630438,False,0,1,0.5,0,True,False,False,,,False
187959866,76561198147880274,93,2,338,0,240,,1739671388,schinese,挺好吃,1739625358,1739625358,True,0,0,0.5,0,True,False,False,,,False
187958698,76561198843186229,240,57,3039,0,1628,,1739898759,schinese,说实话还真挺好玩的，初版的槽点现在都没了。就是流程比较线性，除了追着法师满图跑外基本没有多分支探索的内容。,1739624254,1739624254,True,1,0,0.473874747753143311,0,True,False,False,,,False
187930445,76561198349533215,0,6,174,0,174,,1739588477,schinese,开发组自己玩觉得好玩吗？,1739588764,1739588764,False,0,1,0.5,0,True,False,False,,,False
187920650,76561198092137362,0,5,2033,0,2022,,1739575113,latam,"entiendo las criticas al juego, el primer juego es muy superior en todo, pero eso no quita que no sea disfrutable y un buen añadido al lore del la saga como precuela, se nota tambien que con este segundo juego quisieron innovar y algunas de esas ideas no terminaron de encajar muy bien, como que se puedan juntar dos bosses al mismo tiempo... tengo mucha fe en el estudio por que el primer juego es una joya y en el segundo hay buenas ideas que rescato (como las habilidades en las armas como en Elden Ring) en resumen... que si te gusto el primero comprate el segundo que no vale nada si lo pillas en oferta, de paso ayudas al estudio a que puedan sacar otra entrega mas.",1739575967,1739575967,True,0,0,0.5,0,True,False,False,,,False
187903317,76561198803202118,0,4,93,0,93,,1739558485,tchinese,一無可取,1739558600,1739558600,False,0,0,0.5,0,True,False,False,,,False
187896719,76561198013945989,0,39,4830,0,1666,,1739950758,tchinese,"其實，沒那麼糟
預設心態擺在一代的話，那真的不夠好，但是分開來看，這款也是有它的特色與樂趣
地圖、法師、混戰、花式被打飛摔落等等一堆缺點大家都講了
地圖只能說創新嘗試大失敗，應該是為了新的要素""鉤索""而設計，配合不斷把你打飛且十分混亂的戰鬥，最後噁心到玩家
然後一直跑一直跑的法師，確實很惱人，要不是主目標有提示不然大概在某次追丟後就放棄了吧
混戰的部分，其實有嘗到甜頭，法師步跑的最後一個區域就是決戰點，剛好有其他法師跑來的話，充當打手或是吸仇恨都很好用
甚至法師被兩個菁英怪圍毆到能處決也是見過

只能說是嘗試但是很失敗
但 是 ! 還是有優點啦
基本戰鬥系統跟一代一樣，操控手感還是很舒服，我很喜歡
武器細分很多，有好有壞，有些喜歡的武器設計的不錯所以以加分(武士刀)
魔法變成戰技，讓使用率提高，不然一代走力量敏捷就跟魔法無緣了
追法師到最後決戰前，可以補給再上，所以其實決戰難度不高，每個法師幾乎都是初見就過

結論
戰鬥本身變得豐富有趣，地圖探索過程倒吃甘蔗，玩到後面缺點習慣(克服)了之後就不成阻礙
但地圖設計噁心明顯大於用心，連線合作做得不錯，剛好可以克服不少噁心處
感謝一路上陌生的玩家協助打BOSS與帶路
可以打折入手，但要有毅力玩完，玩完會比較欣賞
如果有機會，期待下一作得表現",1739552397,1739552397,True,3,0,0.518133938312530518,0,True,False,False,,,False
187890195,76561199146502500,0,19,163,0,163,,1739546054,schinese,比一代烂的垃圾，两法师能挤在一个小地方恶心死你,1739546288,1739546288,False,0,1,0.5,0,True,False,False,,,False
187869801,76561197976855149,579,375,829,0,13,,1741132025,english,"I love Salt and Sanctuary.  I like Monster Hunter.  The trouble that Salt and Sacrifice raises in blending concepts is the amount of leveling grind and farming you are expected to do in a 2D, largely monocromatic environment for the sake of establishing a sense of pride and accomplishment as your underleveled starting character grows stronger.

There is a game to enjoy here for Souls-like fans.  You may want to consider investing in a trainer to help reach that enjoyment at a more reasonable pace.",1739519674,1739519674,False,6,0,0.527155756950378418,2,True,False,False,,,False
187853488,76561199700978963,78,4,63,0,63,,1737237882,english,"I literally only played an hour and beat a sub-boss and mage but I can't will myself to push though more .
~
 Honestly, I can see what they were going for, but they made a major step back with this one. If Salt and Sancturary was Dark Souls then this is definitely Dark Souls 2 but it's actually bad unlike DS2, the controls just felt wrong for some reason especially for range attacks and the art style even though I can tell they put effort into the details tho it just looks like a mobile game, like they put in a lot of detail but if you told me they got that style from a 2000s How To Draw Manga book I would believe you. The world feels empty even though there are more diverse enemies per area they just feel so spread out and when they aren't, they bum-rush you into next week. Even though Salt and Sancturary has a little bit of this same problem it was the first of the series so you could forgive it for that, this is the sequel, and it feels like they tried to copy it, but they didn't understand what made the first one good. I hoped I would like this game but honestly it's just not fun and I wish I could explain exactly why it's not, but it is one of those things were its an instinctual feeling.
I'd give it a Data Rating of 7/30",1739494700,1739494700,False,1,1,0.470442533493041992,1,True,False,False,,,False
187797557,76561199185698104,97,38,48,0,48,,1739363167,schinese,"比较失望
据点大的和星辰一样，一代除了赎罪都在祭坛旁边
boss设计只看到两个，但是出招-派生循环只给刮一刀轻击整的真不像魂类boss吧
直剑/刀的轻击四连砍成两连了，当成简化操作还说得过去
唯一亮点：弓箭单键切换",1739429795,1739429795,False,1,0,0.502824842929840088,0,True,False,False,,,False
187757244,76561198827112545,2654,1457,1228,0,1228,,1732727607,english,"My expectations that it would be similar to the previous game or even better were completely shattered. It's really disappointing. It seems like there were many things they wanted to include in the game, but rather than offering variety, it just feels like they crammed in an excessive number of gimmicks.


전작이 낫다.",1739376377,1739376377,False,24,1,0.715465009212493896,0,False,False,False,,,False
187740645,76561198073121967,0,115,1665,0,997,,1739668753,english,"The game is well done.

No it isn't the second salt and sanctuary so if that's what you're looking for this isn't for you.

This game is a blend of salt and sanctuary with a mix of monster hunter, what I mean by this is once you beat a named mage it becomes an enemy you can find and hunt down for their drops to craft weapons and armor out of.

The Good:
-The skill tree is a unique aspect that's enjoyable to go through.
-there's multiple play styles to choose melee/ranged/magic with multiple stat choices of: conviction, strength, dexterity, arcane, and/or luck.
-there's online co-op so you can play with your friend from start(once you reach the hub) to finish.

The Bad:
-mages clash often which is fun but not when you're doing a fated hunt or looking for a specific mage.
-pvp/multiplayer is mostly dead because of the low player base so if you're looking for random coop don't bother.
-the campaign is rather short.

Final Verdict:
It's enjoyable enough for me to keep playing it so if the good outweighs the bad for you get it on sale and enjoy it.",1739329961,1739329961,True,2,0,0.4866008460521698,0,True,False,False,,,False
187602894,76561198286277605,26,10,5636,0,1144,,1770413751,english,Pretty nice game!!!! Gameplay Especially,1739153305,1739153305,True,0,0,0.5,0,True,False,False,,,False
187581145,76561198272272028,0,27,1365,0,593,,1745368237,english,salt,1739129650,1739129650,True,0,0,0.459882587194442749,0,True,False,False,,,False
187508383,76561198066610063,267,96,1465,0,1465,,1738999800,japanese,前作からの進化を感じられなかったです。,1739057757,1739057757,False,0,0,0.5,0,True,False,False,,,False
187403863,76561198318361269,0,6,1040,0,874,19.0,1753053905,english,fun just like the last one,1738955563,1738955563,True,1,0,0.5,0,True,False,False,,,False
186731930,76561198350262862,0,7,3199,0,3199,,1738571319,spanish,Bad ending ruined it for me,1738226930,1738884017,False,0,0,0.5,0,False,False,False,,,False
178809670,76561198021396841,0,1,1068,0,1068,,1735772501,english,"This game is way better than what people give it credit for. It's not a soulslike, so it's better to come into this game without that mentality. This is not salt & sanctuary 2.",1731306944,1738765554,True,10,0,0.554047942161560059,0,True,False,False,,,False
187197714,76561199812428091,0,7,3028,0,768,,1770696855,english,From what I've played so far I think the game is good but not as good as Salt & Sanctuary it is also a bit easier. I do like the emphasis on multiplayer though.,1738730452,1738730452,True,1,0,0.507042229175567627,0,True,False,False,,,False
187031332,76561198188462447,401,51,2332,416,17,,1775416481,english,I LOVE THIS GAME! one of my favorite time killers for sure!,1738533360,1738533360,True,0,0,0.419686377048492432,0,True,False,False,,,False
187018755,76561198057343497,0,2,1519,0,976,,1739069046,english,"While I haven't enjoyed Salt and Sacrifice as much as its predecessor, Salt and Sanctuary, it is still an enjoyable game in its own right.  The mage hunts provide challenge and the ability to re-hunt mages allows you to grind your way past a road block.  I haven't beaten the game yet, but I've definitely gotten my money's worth in entertainment.",1738522588,1738522588,True,1,0,0.5,0,True,False,False,,,False
186971194,76561199062610085,43,3,1582,0,710,,1769166663,schinese,extraordinary game,1738480236,1738480236,True,0,1,0.49201279878616333,0,True,False,False,,,False
186949037,76561199009369566,0,1,798,0,266,,1774382178,english,Great game. Doesn’t deserve all the hate.,1738454037,1738454037,True,3,1,0.544451594352722168,0,True,False,False,,,False
186880779,76561199122299039,0,2,932,0,830,,1738540898,english,"Came into this game with the same expectations as deadcells on M&K and BOI was I wrong. This game grabbed me by the throat and said ""THIS AIN'T NO DEADCELLS""! Each hour felt like seconds and i'm not mad I COULD HAVE FILED MY TAXES BUT I WANTED TO PLAY THIS GAME. Love the game BUY IT NOW or the corpumancer will be under your sheets tonight. Love you S&S and to all that play this game.

BTW watch ""The Backlogs"" on YT he was the one to inspire me to buy this game and do challenge runs, love you lemon!",1738389783,1738389783,True,4,0,0.523434162139892578,0,True,False,False,,,False
160991543,76561198101321143,0,64,1577,0,283,,1752390387,english,"There are a ton of interesting ideas behind this game. Some stick the landing while some are questionable. The game is still being patched by the developers and many of the kinks are being ironed out even now. I still prefer the overall experience of the first ""salt"" game but it's definitely worth a playthrough, especially at the asking price.",1710941502,1738380053,True,0,0,0.5,0,True,False,False,,,False
186871957,76561198194348689,0,52,1098,0,1098,,1738378160,brazilian,"É um bom jogo, infelizmente um pouco maçante em alguns momentos, mas vale os 20 conto que eu paguei com certeza. Não fiz as sidequest, e me arrependo de ter pego a classe do espadão, as outras classes parecem mt top.

Espero um terceiro jogo muito bom, vendo o que acertaram e ""erraram"" nos 2 últimos jogos",1738378577,1738378655,True,1,0,0.523809552192687988,0,True,False,False,,,False
149706570,76561198143610933,654,311,3340,0,3175,,1743430344,schinese,"美术依然不错，只是怪物的数值/攻击设计非常搞人心态，BOSS反复脱战也是

前排提醒：打完最终树上那个BOSS会强行结束游戏到二周目，二周目所有东西包括密道，捷径，重要工具全都要重新找，包括副本也要重新解锁，只保留玩家目前为止捡到的所有武器装备饰品，以及魂钱。而且所有怪物数值爆炸，哥布林你用满改匕首一刀打不死，我真服了。然后不管你穿的啥，怪物随便划拉你一下就半血。
然后某个血法师，用刺剑那个，碰你一下你就残血，但是人家会致命五连击，你二周目挨他一套欠四条命的血。这怪物的攻击数值明显有问题，绝对是多写了个0这种级别的。不知道开发商还有没有在更新，还是纯度假
",1699366940,1738375957,True,2,1,0.499102890491485596,0,True,False,False,,,False
186805416,76561198064150300,0,107,3170,0,3170,,1738310258,russian,"Лайк только из-за уважения к Солям.
Сделать диаблообразную соулс игру странное решение. Вдвоём временами сложность становится ультражосткой. Прошли в коопе, в принципе было и весело и жопа подгорала временами и от геймплея и от неудобного и нудного интерфейса игры.
На самом деле настоящие соли чувствуются только в последней локации игры, до этого всё больше похоже на слешер и бесконечную беготню за магами от которой очень устаёшь.",1738310983,1738310983,True,4,0,0.566483974456787109,0,True,False,False,,,False
186711927,76561198850120000,0,4,1257,0,1257,,1738196939,spanish,"es un gran juego, divertido y fluido, si te gusta farmear y perseguir jefes es tu juego, aunque pierde elemetos metroidvania del primero y gana elementos de monster hunter",1738197051,1738197051,True,1,0,0.5,0,True,False,False,,,False
186660295,76561198125129471,608,15,503,0,503,503.0,1738139604,schinese,史,1738139644,1738139644,False,0,0,0.5,0,True,False,False,,,True
186621964,76561199503043805,27,1,1968,0,1926,,1738455741,spanish," Tiene de todo, muy buen juego. GOTY",1738089702,1738089702,True,3,0,0.54356849193572998,0,True,False,False,,,False
186592140,76561199149843682,0,2,1992,0,1734,,1757973141,english,MANNNNNNNNNNNNNN THIS ♥♥♥♥ FIREEEEEEEEEEEEEEEEEEEEEEEEEEE,1738054591,1738054591,True,0,0,0.45138886570930481,0,True,True,False,,,False
186488759,76561198116942980,0,29,1421,0,1161,,1738332573,english,"I deliberated quite a bit on whether I'd recommend this game or not. I was originally going to give it a thumbs up but with a big asterisk, but after thinking about it a bit more, what criticisms I would write about this game would make such a recommendation not make sense. So I'll start this with a preface;

I do enjoy this game. I have had fun just as much as I've had frustration, I would be willing to play this multiple times, and there are a number of elements that I prefer over Sacrifice than I did with Sanctuary. But as much as I want to give a positive review to ever so slightly displace this game the negative ones, Sacrifice has a lot of flaws, and the biggest issue it has is unfortunately very pronounced, rearing it's head prominently near the end of the 2nd world and all throughout the remaining content to various degrees, although you might get a taste of it as early as the very 1st world. And that issue is battle flow.

A lot of bosses and many late game enemies have completely ♥♥♥♥ flow. In most Souls-likes when non-fodder enemies attack, you usually have brief moments of respite in which you can get off your own, or that lets you back off easier to heal or reset the flow. Sanctuary had this most of the time. In Sacrifice? This courtesy is only extended for most of the 1st third, quarter or even fifth of the game. From there on out, enemies tend to have three features to them; most of their attacks fling you around, most of their attacks hit like trucks filled boulders, and most of their attack chains have 0 downtime between them in which you can attack or heal should you survive nearly being one-shot during a combo. There's other issues I personally dislike a fair bit, such as how annoying all the flying enemies are with most attacking you at range, having to always travel back to the hub to level up or buy stuff with no easy way to do so barring quit-outs, or how many areas have long falls that will result in very ♥♥♥♥♥♥♥♥ deaths with how many things fling you around, but those don't compare to those very big issues.

And the endgame is filled with it, extending to even common field enemies. It is also not uncommon for multiple enemies to combo you into oblivion by flinging you about and giving 0 chance to roll to safety or heal in time.

I want to gush about the world-building and the visual style. I want to talk about all the genuinely hilarious moments where multiple roaming mages arrive and sic their minions on each-other, or squabble with field enemies hostile to them. I want to be able to compare Sacrifice to Sanctuary and say that it is an upgrade despite the simplified weapons, gear options and less open world, and to leave a positive recommendation. But I can't.

As of writing this, though I have yet to actually kill the final boss, I have killed all other bosses barring two, including those of the extra content. I have killed all the named mages, a couple of nameless and fated mages, and my current character's build is as done as it can be at about level 97. I fully intend to replay the game once I actually do get around to killing the final boss, and I do enjoy this game generally more than I did Sanctuary. But much like many others, I cannot recommend it.

I just hope the criticism of both Sanctuary and Sacrifice hasn't killed hope of a 3rd installment, and that I may leave a positive recommendation rather than a negative one.",1737925784,1737925784,False,46,1,0.748155474662780762,0,True,False,False,,,False
186405639,76561199310526424,0,4,6691,0,274,,1768067076,english,wow!,1737840169,1737840169,True,0,0,0.472727268934249878,0,True,False,False,,,False
186303303,76561198324664934,228,22,661,0,600,,1739291405,schinese,"盐与献祭？死与法师！
玩得很恶心 想开捷径？强制让你去打法师 不然不让你开捷径 想要装备？还是得去刷法师
护甲脆得跟纸一样 还不如不穿靠翻滚
法师狩猎 我就像狗一样到处追他 也就算了 追到一个地方招几个小弟 那小弟比法师还恶心 一段连招、击飞、投技  有时候在平台边缘直接给你打飞出去 又得重新跑  
遗物强化是直接全roll我真的是服  想要好的词条都不知道什么时候才有
法师战斗更是一坨 基本上都是半屏幕攻击+自机狙弹幕 被打到直接一大管血没了 进法师场地之前小弟没清完 那可有你受的 被混合双打
画面相比于一代是有提升的 偏鲜艳 但是机动性、场景互动还是拖沓 尤其是勾爪 老是勾不上去 而且设计师不会觉得在破碎板上放限时陷阱很好玩吧 刚跳上去 陷阱就把我打下去 还是那种连续的跳板 真是神人设计
总得来说 这不是一代的延续 而是另一款偏狩猎boss的游戏 就像怪物猎人一样 但是在横版来说 有失偏颇
对于多人来说 尤其是pvp 大可不必 显然设计者想要引入入侵之类的 但是呢横版限制又使得这一玩法很难让人满意
所以我建议还是打折入手为好",1737734454,1737734454,False,1,0,0.502824842929840088,0,True,False,False,,,False
186250611,76561198113495131,43,5,4289,0,1538,,1751212265,italian,"Gioco stupendo peccato sia inutilmente punitivo,per questo rientra tranquillamente tra la categoria giochi di merda della mia libreria steam",1737667869,1737667869,False,0,2,0.5,0,True,False,False,,,False
186238986,76561198053916550,0,38,325,0,325,205.0,1737895953,english,"The only good thing about this game is that upgrading weapons and armor only takes parts; not currency too.

Other than that it is all the worst ideas of any boss hunting type game.  It is sort of neat, then kind of fun, then quickly just a not-enjoyable time-wasting slog.",1737656275,1737656275,False,11,0,0.615025639533996582,0,True,False,False,,,True
186217574,76561198365967143,191,5,860,0,860,,1737634904,schinese,和一代相比，这真的是个垃圾游戏，学习怪物猎人的方式引入的法师机制，导致了非常多的垃圾时间，非常糟糕的游戏体验，跳跳乐相对一代也做得过于恶心，一代能够让我觉得有趣，而这二代的地图设计让我迷路，跳跳乐以及路线设计让我觉得恶心而不是有趣，让人失望，建议慎入，如果没有达到两个小时，我一定会退款这款游戏，真的是一坨。,1737635068,1737635068,False,1,0,0.502824842929840088,0,True,False,False,,,False
186054479,76561198063334489,0,8,3102,0,779,,1749091148,brazilian,muito bom.,1737420918,1737420918,True,1,0,0.52173912525177002,0,True,False,False,,,False
186040446,76561199589286845,0,10,609,0,319,,1757868945,english,yes,1737404585,1737404585,True,0,0,0.5,0,True,False,False,,,False
185994021,76561198444890677,303,73,477,0,477,477.0,1737348389,schinese,"2d怪猎，缝类魂。
花三分之一的价格吃三倍的屎。
它是懂换区，粪招复读，卡板，碰撞体积，生态的。
哈哈，刚才没有答辩玉被三法师领地争夺加画地为牢创晕了，原来大家聊了那么多啊。

虽然有些地方我还是很喜欢的，但只能说不是每个部分都适合大多数人。有点四不像了属于是。",1737347692,1737386527,False,2,1,0.5298880934715271,0,True,False,False,,,True
